time,setpoint,response,pwm,,Parameters
41195028,100.00,103.05,0.00,,,
41209192,100.00,103.05,0.00,,,
41234912,100.00,103.05,0.00,,,
41249372,100.00,103.05,0.00,,,
41273164,100.00,103.05,0.00,,,
41289548,100.00,103.05,0.00,,,
41314084,100.00,103.05,0.00,,,
41326916,100.00,103.05,0.00,,,
41352932,100.00,103.05,0.00,,,
41371840,100.00,103.05,0.00,,,
41399488,100.00,103.05,0.00,,,
41416764,100.00,103.05,0.00,,,
41444260,100.00,103.05,0.00,,,
41459760,100.00,103.05,0.00,,,
41487256,100.00,103.05,0.00,,,
41504532,100.00,103.05,0.00,,,
41528032,100.00,103.05,0.00,,,
41545160,100.00,103.05,0.00,,,
41572212,100.00,103.05,0.00,,,
41588900,100.00,103.05,0.00,,,
41614324,100.00,103.05,0.00,,,
41632340,100.00,103.05,0.00,,,
41655544,100.00,103.05,0.00,,,
41671480,100.00,103.05,0.00,,,
41699432,100.00,103.05,0.00,,,
41717592,100.00,103.05,0.00,,,
41743612,100.00,103.05,0.00,,,
41759552,100.00,103.05,0.00,,,
41782756,100.00,103.05,0.00,,,
41798548,100.00,103.05,0.00,,,
41825604,100.00,103.05,0.00,,,
41839468,100.00,103.05,0.00,,,
41865636,100.00,103.05,0.00,,,
41881280,100.00,103.05,0.00,,,
41909524,100.00,103.05,0.00,,,
41925912,100.00,103.05,0.00,,,
41950448,100.00,103.05,0.00,,,
41966980,100.00,103.05,0.00,,,
41988848,100.00,103.05,0.00,,,
42002412,100.00,103.05,0.00,,,
42027100,100.00,103.05,0.00,,,
42043632,100.00,103.05,0.00,,,
42068020,100.00,103.05,0.00,,,
42085884,100.00,103.05,0.00,,,
42110864,100.00,103.05,0.00,,,
42126660,100.00,103.05,0.00,,,
42151340,100.00,103.05,0.00,,,
42169208,100.00,103.05,0.00,,,
42191376,100.00,103.05,0.00,,,
42207464,100.00,103.05,0.00,,,
42233928,100.00,103.05,0.00,,,
42248240,100.00,103.05,0.00,,,
42272324,100.00,103.05,0.00,,,
42290040,100.00,103.05,0.00,,,
42313392,100.00,103.05,0.00,,,
42329632,100.00,103.05,0.00,,,
42356536,100.00,103.05,0.00,,,
42372184,100.00,103.05,0.00,,,
42397604,100.00,103.05,0.00,,,
42413252,100.00,103.05,0.00,,,
42440600,100.00,103.05,0.00,,,
42456836,100.00,103.05,0.00,,,
42480784,100.00,103.05,0.00,,,
42499980,100.00,103.05,0.00,,,
42524368,100.00,103.05,0.00,,,
42539272,100.00,103.05,0.00,,,
42566924,100.00,103.05,0.00,,,
42583896,100.00,103.05,0.00,,,
42610212,100.00,103.05,0.00,,,
42627784,100.00,103.05,0.00,,,
42650540,100.00,103.05,0.00,,,
42666628,100.00,103.05,0.00,,,
42693236,100.00,103.05,0.00,,,
42707844,100.00,103.05,0.00,,,
42731788,100.00,103.05,0.00,,,
42749064,100.00,103.05,0.00,,,
42775376,100.00,103.05,0.00,,,
42788500,100.00,103.05,0.00,,,
42812740,100.00,103.05,0.00,,,
42830752,100.00,103.05,0.00,,,
42855444,100.00,103.05,0.00,,,
42870196,100.00,103.05,0.00,,,
42900516,100.00,103.05,0.00,,,
42917784,100.00,103.05,0.00,,,
42939804,100.00,103.05,0.00,,,
42957228,100.00,103.05,0.00,,,
42981912,100.00,103.05,0.00,,,
42998592,100.00,103.05,0.00,,,
43023432,100.00,103.05,0.00,,,
43038780,100.00,103.05,0.00,,,
43061976,100.00,103.05,0.00,,,
43078812,100.00,103.05,0.00,,,
43106160,100.00,103.05,0.00,,,
43122396,100.00,103.05,0.00,,,
43145308,100.00,103.05,0.00,,,
43164060,100.00,103.05,0.00,,,
43187856,100.00,103.05,0.00,,,
43203500,100.00,103.05,0.00,,,
43228924,100.00,103.05,0.00,,,
43243236,100.00,103.05,0.00,,,
43268068,100.00,103.05,0.00,,,
43284452,100.00,103.05,0.00,,,
43312696,100.00,103.05,0.00,,,
43329372,100.00,103.05,0.00,,,
43354652,100.00,103.05,0.00,,,
43371040,100.00,103.05,0.00,,,
43394540,100.00,103.05,0.00,,,
43410032,100.00,103.05,0.00,,,
43440648,100.00,103.05,0.00,,,
43456884,100.00,103.05,0.00,,,
43480676,100.00,103.05,0.00,,,
43499880,100.00,103.05,0.00,,,
43521004,100.00,103.05,0.00,,,
43537240,100.00,103.05,0.00,,,
43563852,100.00,103.05,0.00,,,
43578904,100.00,103.05,0.00,,,
43602404,100.00,103.05,0.00,,,
43618936,100.00,103.05,0.00,,,
43645252,100.00,103.05,0.00,,,
43660304,100.00,103.05,0.00,,,
43684540,100.00,103.05,0.00,,,
43701816,100.00,103.05,0.00,,,
43726648,100.00,103.05,0.00,,,
43742444,100.00,103.05,0.00,,,
43769204,100.00,103.05,0.00,,,
43783956,100.00,103.05,0.00,,,
43807904,100.00,103.05,0.00,,,
43824584,100.00,103.05,0.00,,,
43849564,100.00,103.05,0.00,,,
43865060,100.00,103.05,0.00,,,
43890488,100.00,103.05,0.00,,,
43910288,100.00,103.05,0.00,,,
43936452,100.00,103.05,0.00,,,
43951652,100.00,103.05,0.00,,,
43976932,100.00,103.05,0.00,,,
43991392,100.00,103.05,0.00,,,
44015928,100.00,103.05,0.00,,,
44033940,100.00,103.05,0.00,,,
44056256,100.00,103.05,0.00,,,
44068640,100.00,103.05,0.00,,,
44087100,100.00,103.05,0.00,,,
44107044,100.00,103.05,0.00,,,
44130984,100.00,103.05,0.00,,,
44147224,100.00,103.05,0.00,,,
44174872,100.00,103.05,0.00,,,
44189036,100.00,103.05,0.00,,,
44213128,100.00,103.05,0.00,,,
44236036,100.00,103.05,0.00,,,
44260128,100.00,103.05,0.00,,,
44274884,100.00,103.05,0.00,,,
44303424,100.00,103.05,0.00,,,
44320252,100.00,103.05,0.00,,,
44355308,100.00,103.05,0.00,,,
44369912,100.00,103.05,0.00,,,
44398900,100.00,103.05,0.00,,,
44415584,100.00,103.05,0.00,,,
44444124,100.00,103.05,0.00,,,
44459768,100.00,103.05,0.00,,,
44484752,100.00,103.05,0.00,,,
44504104,100.00,103.05,0.00,,,
44529376,100.00,103.05,0.00,,,
44545616,100.00,103.05,0.00,,,
44574004,100.00,103.05,0.00,,,
44590540,100.00,103.05,0.00,,,
44616408,100.00,103.05,0.00,,,
44633832,100.00,103.05,0.00,,,
44660444,100.00,103.05,0.00,,,
44676240,100.00,103.05,0.00,,,
44704624,100.00,103.05,0.00,,,
44721604,100.00,103.05,0.00,,,
44746292,100.00,103.05,0.00,,,
44764456,100.00,103.05,0.00,,,
44789584,100.00,103.05,0.00,,,
44805676,100.00,103.05,0.00,,,
44832728,100.00,103.05,0.00,,,
44848076,100.00,103.05,0.00,,,
44875428,100.00,103.05,0.00,,,
44908712,100.00,103.05,0.00,,,
44939624,100.00,103.05,0.00,,,
44956900,100.00,103.05,0.00,,,
44997584,100.00,103.05,0.00,,,
45014272,100.00,103.05,0.00,,,
45043848,100.00,103.05,0.00,,,
45061124,100.00,103.05,0.00,,,
45087580,100.00,103.05,0.00,,,
45108564,100.00,103.05,0.00,,,
45134728,100.00,103.05,0.00,,,
45154076,100.00,103.05,0.00,,,
45182468,100.00,103.05,0.00,,,
45202408,100.00,103.05,0.00,,,
45233020,100.00,103.05,0.00,,,
421712,100.00,0.00,0.00,,,
434664,100.00,0.00,0.00,,,
450556,100.00,0.00,0.00,,,
460916,100.00,0.00,0.00,,,
477868,100.00,0.00,0.00,,,
490228,100.00,0.00,0.00,,,
507772,100.00,0.00,0.00,,,
517068,100.00,0.00,0.00,,,
535200,100.00,0.00,0.00,,,
545796,100.00,0.00,0.00,,,
567224,100.00,0.00,0.00,,,
578288,100.00,0.00,0.00,,,
595716,100.00,0.00,0.00,,,
607132,100.00,0.00,0.00,,,
627864,100.00,0.00,0.00,,,
639748,100.00,0.00,0.00,,,
657060,100.00,0.00,0.00,,,
668124,100.00,0.00,0.00,,,
682136,100.00,0.00,0.00,,,
694612,100.00,0.00,0.00,,,
712624,100.00,0.00,0.00,,,
722160,100.00,0.00,0.00,,,
739228,100.00,0.00,0.00,,,
750648,100.00,0.00,0.00,,,
769252,100.00,0.00,0.00,,,
779724,100.00,0.00,0.00,,,
797036,100.00,0.00,0.00,,,
807624,100.00,0.00,0.00,,,
827648,100.00,0.00,0.00,,,
836824,100.00,0.00,0.00,,,
854368,100.00,0.00,0.00,,,
865548,100.00,0.00,0.00,,,
882976,100.00,0.00,0.00,,,
897336,100.00,0.00,0.00,,,
913112,100.00,0.00,0.00,,,
923116,100.00,0.00,0.00,,,
941136,100.00,0.00,0.00,,,
951376,100.00,0.00,0.00,,,
970096,100.00,0.00,0.00,,,
980336,100.00,0.00,0.00,,,
998112,100.00,0.00,0.00,,,
1009772,100.00,0.00,0.00,,,
1029368,100.00,0.00,0.00,,,
1041664,100.00,0.00,0.00,,,
1059492,100.00,0.00,0.00,,,
1070376,100.00,0.00,0.00,,,
1089264,100.00,0.00,0.00,,,
1099912,100.00,0.00,0.00,,,
1117036,100.00,0.00,0.00,,,
1128036,100.00,0.00,0.00,,,
1145872,100.00,0.00,0.00,,,
1158636,100.00,0.00,0.00,,,
1174820,100.00,0.00,0.00,,,
1184520,100.00,0.00,0.00,,,
1202240,100.00,0.00,0.00,,,
1213232,100.00,0.00,0.00,,,
1233540,100.00,0.00,0.00,,,
1246780,100.00,0.00,0.00,,,
1264140,100.00,0.00,0.00,,,
1275024,100.00,0.00,0.00,,,
1296152,100.00,0.00,0.00,,,
1307860,100.00,0.00,0.00,,,
1325808,100.00,0.00,0.00,,,
1336340,100.00,0.00,0.00,,,
1355348,100.00,0.00,0.00,,,
1365988,100.00,0.00,0.00,,,
1383824,100.00,0.00,0.00,,,
1393640,100.00,0.00,0.00,,,
1411828,100.00,0.00,0.00,,,
1423064,100.00,0.00,0.00,,,
1441368,100.00,0.00,0.00,,,
1450952,100.00,0.00,0.00,,,
1469732,100.00,0.00,0.00,,,
1479664,100.00,0.00,0.00,,,
1499740,100.00,0.00,0.00,,,
1512036,100.00,0.00,0.00,,,
1529516,100.00,0.00,0.00,,,
1541104,100.00,0.00,0.00,,,
1562120,100.00,0.00,0.00,,,
1575124,100.00,0.00,0.00,,,
1592128,100.00,0.00,0.00,,,
1601720,100.00,0.00,0.00,,,
1618960,100.00,0.00,0.00,,,
1631608,100.00,0.00,0.00,,,
1649556,100.00,0.00,0.00,,,
1660204,100.00,0.00,0.00,,,
1677680,100.00,0.00,0.00,,,
1688324,100.00,0.00,0.00,,,
1706744,100.00,0.00,0.00,,,
1716448,100.00,0.00,0.00,,,
1734164,100.00,0.00,0.00,,,
1745280,100.00,0.00,0.00,,,
1764528,100.00,0.00,0.00,,,
1774460,100.00,0.00,0.00,,,
1791704,100.00,0.00,0.00,,,
1802824,100.00,0.00,0.00,,,
1820184,100.00,0.00,0.00,,,
1832596,100.00,0.00,0.00,,,
1849492,100.00,0.00,0.00,,,
1860132,100.00,0.00,0.00,,,
1877028,100.00,0.00,0.00,,,
1888136,100.00,0.00,0.00,,,
1907744,100.00,0.00,0.00,,,
1917444,100.00,0.00,0.00,,,
1934216,100.00,0.00,0.00,,,
1947336,100.00,0.00,12.00,,,
1967720,100.00,11.62,12.00,,,
1978732,100.00,26.34,12.00,,,
1996300,100.00,58.11,12.00,,,
2007436,100.00,81.35,10.87,,,
2027564,100.00,123.97,-10.05,,,
2040040,100.00,140.24,-12.00,,,
2058648,100.00,136.36,-12.00,,,
2068604,100.00,125.52,-12.00,,,
2086732,100.00,99.17,0.03,,,
2099076,100.00,81.35,8.16,,,
2116108,100.00,69.73,12.00,,,
2126272,100.00,73.61,12.00,,,
2144132,100.00,92.98,4.67,,,
2155136,100.00,106.15,-2.30,,,
2174188,100.00,123.97,-11.60,,,
2183428,100.00,123.97,-12.00,,,
2200824,100.00,110.80,-5.79,,,
2212068,100.00,99.95,-0.36,,,
2231660,100.00,82.90,8.55,,,
2242264,100.00,78.25,10.87,,,
2260348,100.00,85.23,7.39,,,
2273440,100.00,96.07,2.35,,,
2293288,100.00,111.57,-5.79,,,
2306832,100.00,118.54,-9.27,,,
2325372,100.00,116.99,-8.88,,,
2334932,100.00,113.12,-6.56,,,
2352272,100.00,101.50,-1.14,,,
2364696,100.00,93.75,2.74,,,
2382344,100.00,85.23,7.00,,,
2392072,100.00,83.68,8.16,,,
2410536,100.00,86.78,6.61,,,
2421096,100.00,91.43,4.67,,,
2440812,100.00,100.72,-0.36,,,
2453956,100.00,106.92,-3.07,,,
2472624,100.00,111.57,-5.79,,,
2482344,100.00,112.35,-6.17,,,
2501400,100.00,110.02,-5.01,,,
2511120,100.00,106.92,-3.46,,,
2528772,100.00,101.50,-0.75,,,
2539604,100.00,97.62,0.80,,,
2558172,100.00,93.75,3.13,,,
2568640,100.00,92.20,3.90,,,
2585632,100.00,92.20,3.90,,,
2596596,100.00,93.75,3.13,,,
2616824,100.00,97.62,1.19,,,
2633816,100.00,100.72,-0.36,,,
2654812,100.00,103.05,-1.52,,,
2669044,100.00,103.05,-1.52,,,
2687924,100.00,103.05,-1.52,,,
2702552,100.00,103.05,-1.52,,,
2724096,100.00,101.50,-0.75,,,
2738528,100.00,100.72,-0.36,,,
2757276,100.00,99.95,0.03,,,
2772280,100.00,99.95,0.03,,,
2793740,100.00,99.95,0.03,,,
2808164,100.00,99.95,0.03,,,
2827624,100.00,99.95,0.03,,,
2841664,100.00,99.95,0.03,,,
2863316,100.00,99.95,0.03,,,
2877928,100.00,99.95,0.03,,,
2899120,100.00,99.95,0.03,,,
2913924,100.00,99.95,0.03,,,
2933120,100.00,99.95,0.03,,,
2947160,100.00,99.95,0.03,,,
2967772,100.00,99.95,0.03,,,
2980196,100.00,99.95,0.03,,,
2998616,100.00,99.95,0.03,,,
3012656,100.00,99.95,0.03,,,
3033464,100.00,99.95,0.03,,,
3046076,100.00,99.95,0.03,,,
3064116,100.00,99.95,0.03,,,
3078076,100.00,99.95,0.03,,,
3097924,100.00,99.95,0.03,,,
3111880,100.00,99.95,0.03,,,
3133732,100.00,99.95,0.03,,,
3147688,100.00,99.95,0.03,,,
3168768,100.00,99.95,0.03,,,
3181580,100.00,99.95,0.03,,,
3203424,100.00,99.95,0.03,,,
3217268,100.00,99.95,0.03,,,
3238460,100.00,99.95,0.03,,,
3250688,100.00,99.95,0.03,,,
3270456,100.00,99.95,0.03,,,
3283076,100.00,99.95,0.03,,,
3305496,100.00,99.95,0.03,,,
3320492,100.00,99.95,0.03,,,
3341684,100.00,99.95,0.03,,,
3356684,100.00,99.95,0.03,,,
3378720,100.00,99.95,0.03,,,
3393524,100.00,99.95,0.03,,,
3412524,100.00,99.95,0.03,,,
3426100,100.00,99.95,0.03,,,
3446520,100.00,99.95,0.03,,,
3459140,100.00,99.95,0.03,,,
3477560,100.00,99.95,0.03,,,
3491788,100.00,99.95,0.03,,,
3512792,100.00,99.95,0.03,,,
3524364,100.00,99.95,0.03,,,
3543368,100.00,99.95,0.03,,,
3559400,100.00,99.95,0.03,,,
3581252,100.00,99.95,0.03,,,
3593864,100.00,99.95,0.03,,,
3612480,100.00,99.95,0.03,,,
3626708,100.00,99.95,0.03,,,
3647712,100.00,99.95,0.03,,,
3659744,100.00,99.95,0.03,,,
3677788,100.00,99.95,0.03,,,
3692208,100.00,99.95,0.03,,,
3713592,100.00,99.95,0.03,,,
3728596,100.00,99.95,0.03,,,
3747784,100.00,99.95,0.03,,,
3761824,100.00,99.95,0.03,,,
3782828,100.00,99.95,0.03,,,
3794668,100.00,99.95,0.03,,,
3813092,100.00,99.95,0.03,,,
3827708,100.00,99.95,0.03,,,
3848596,100.00,99.95,0.03,,,
3863400,100.00,99.95,0.03,,,
3883444,100.00,99.95,0.03,,,
3897404,100.00,99.95,0.03,,,
3917060,100.00,99.95,0.03,,,
3929480,100.00,99.95,0.03,,,
3950096,100.00,99.95,0.03,,,
3962328,100.00,99.95,0.03,,,
3983324,100.00,99.95,0.03,,,
3995172,100.00,99.95,0.03,,,
4013980,100.00,99.95,0.03,,,
4028020,100.00,99.95,0.03,,,
4049596,100.00,99.95,0.03,,,
4064484,100.00,99.95,0.03,,,
4083868,100.00,99.95,0.03,,,
4098560,100.00,99.95,0.03,,,
4120324,100.00,99.95,0.03,,,
4134552,100.00,99.95,0.03,,,
4152976,100.00,99.95,0.03,,,
4168548,100.00,99.95,0.03,,,
4189932,100.00,99.95,0.03,,,
4204352,100.00,99.95,0.03,,,
4222776,100.00,99.95,0.03,,,
4239968,100.00,99.95,0.03,,,
4259932,100.00,99.95,0.03,,,
4276352,100.00,99.95,0.00,,,
4297028,100.00,99.95,0.00,,,
4311500,100.00,99.95,0.00,,,
4332920,100.00,99.95,0.00,,,
4346948,100.00,99.95,0.00,,,
4366884,100.00,99.95,0.00,,,
4380468,100.00,99.95,0.00,,,
4399232,100.00,99.95,0.00,,,
4412520,100.00,99.95,0.00,,,
4433640,100.00,99.95,0.00,,,
4446188,100.00,99.95,0.00,,,
4467460,100.00,99.95,0.00,,,
4482524,100.00,99.95,0.00,,,
4504092,100.00,99.95,0.00,,,
4519744,100.00,99.95,0.00,,,
4538356,100.00,99.95,0.00,,,
4553124,100.00,99.95,0.00,,,
4578684,100.00,99.95,0.00,,,
4593008,100.00,99.95,0.00,,,
4611324,100.00,99.95,0.00,,,
4625644,100.00,99.95,0.00,,,
4647652,100.00,99.95,0.00,,,
4662276,100.00,99.95,0.00,,,
4680740,100.00,99.95,0.00,,,
4695504,100.00,99.95,0.00,,,
4718252,100.00,99.95,0.00,,,
4731836,100.00,99.95,0.00,,,
4751040,100.00,99.95,0.00,,,
4764476,100.00,99.95,0.00,,,
4787380,100.00,99.95,0.00,,,
4801852,100.00,99.95,0.00,,,
4820164,100.00,99.95,0.00,,,
4834488,100.00,99.95,0.00,,,
4854424,100.00,99.95,0.00,,,
4866384,100.00,99.95,0.00,,,
4885288,100.00,99.95,0.00,,,
4899464,100.00,99.95,0.00,,,
4921032,100.00,99.95,0.00,,,
4936536,100.00,99.95,0.00,,,
4955592,100.00,99.95,0.00,,,
4970360,100.00,99.95,0.00,,,
4992520,100.00,99.95,0.00,,,
5006100,100.00,99.95,0.00,,,
5024864,100.00,99.95,0.00,,,
5040808,100.00,99.95,0.00,,,
5062376,100.00,99.95,0.00,,,
5075960,100.00,99.95,0.00,,,
5094724,100.00,99.95,0.00,,,
5111264,100.00,99.95,0.00,,,
5131944,100.00,99.95,0.00,,,
5145232,100.00,99.95,0.00,,,
5164584,100.00,99.95,0.00,,,
5178908,100.00,99.95,0.00,,,
5200180,100.00,99.95,0.00,,,
5214504,100.00,99.95,0.00,,,
5234148,100.00,99.95,0.00,,,
5248616,100.00,99.95,0.00,,,
5270328,100.00,99.95,0.00,,,
5286280,100.00,99.95,0.00,,,
5310952,100.00,99.95,0.00,,,
5327052,100.00,99.95,0.00,,,
5348616,100.00,99.95,0.00,,,
5361904,100.00,99.95,0.00,,,
5382732,100.00,99.95,0.00,,,
5395280,100.00,99.95,0.00,,,
5414188,100.00,99.95,0.00,,,
5429284,100.00,99.95,0.03,,,
5453124,100.00,99.95,0.03,,,
5468968,100.00,99.95,0.03,,,
5487776,100.00,99.95,0.03,,,
5505240,100.00,99.95,0.03,,,
5526236,100.00,99.95,0.03,,,
5539624,100.00,99.95,0.03,,,
5562624,100.00,99.95,0.03,,,
5578088,100.00,99.95,0.03,,,
5601664,100.00,99.95,0.03,,,
5617896,100.00,99.95,0.03,,,
5647160,100.00,99.95,0.03,,,
5661972,100.00,99.95,0.03,,,
5684200,100.00,99.95,0.03,,,
5698428,100.00,99.95,0.03,,,
5720472,100.00,99.95,0.03,,,
5736704,100.00,99.95,0.03,,,
5761508,100.00,99.95,0.03,,,
5886240,100.00,99.95,0.03,,,
5908932,100.00,99.95,0.03,,,
6021472,100.00,99.95,0.03,,,
6047896,100.00,99.95,0.03,,,
6062892,100.00,99.95,0.03,,,
6081508,100.00,99.95,0.03,,,
6095356,100.00,99.95,0.03,,,
6116360,100.00,99.95,0.03,,,
6131548,100.00,99.95,0.03,,,
6151400,100.00,99.95,0.03,,,
6164396,100.00,99.95,0.03,,,
6187856,100.00,99.95,0.03,,,
6201440,100.00,99.95,0.03,,,
6221092,100.00,99.95,0.03,,,
6234360,100.00,99.95,0.03,,,
6254976,100.00,99.95,0.03,,,
6266744,100.00,99.95,0.03,,,
6288976,100.00,99.95,0.03,,,
6303976,100.00,99.95,0.03,,,
6324784,100.00,99.95,0.03,,,
6336360,100.00,99.95,0.03,,,
6355556,100.00,99.95,0.03,,,
6369596,100.00,99.95,0.03,,,
6391828,100.00,99.95,0.03,,,
6406904,100.00,99.95,0.03,,,
6428480,100.00,99.95,0.03,,,
6444900,100.00,99.95,0.03,,,
6466672,100.00,99.95,0.03,,,
6479860,100.00,99.95,0.03,,,
6499708,100.00,99.95,0.03,,,
6514980,100.00,99.95,0.03,,,
6537016,100.00,99.95,0.03,,,
6570212,100.00,99.95,0.03,,,
6610252,100.00,99.95,0.03,,,
6629632,100.00,99.95,0.03,,,
6659672,100.00,99.95,0.03,,,
6675244,100.00,99.95,0.03,,,
6699284,100.00,99.95,0.03,,,
6719900,100.00,99.95,0.03,,,
6743284,100.00,99.95,0.03,,,
6758476,100.00,99.95,0.03,,,
6779472,100.00,99.95,0.03,,,
6794740,100.00,99.95,0.03,,,
6814124,100.00,99.95,0.03,,,
6827776,100.00,99.95,0.03,,,
6850392,100.00,99.95,0.03,,,
6864816,100.00,99.95,0.03,,,
6883436,100.00,99.95,0.03,,,
6897856,100.00,99.95,0.03,,,
6920084,100.00,99.95,0.03,,,
6934504,100.00,99.95,0.03,,,
6953508,100.00,99.95,0.03,,,
6966892,100.00,99.95,0.03,,,
6990276,100.00,99.95,0.03,,,
7004508,100.00,99.95,0.03,,,
7026272,100.00,99.95,0.03,,,
7043660,100.00,99.95,0.03,,,
7065044,100.00,99.95,0.03,,,
7079008,100.00,99.95,0.03,,,
7100852,100.00,99.95,0.03,,,
7115852,100.00,99.95,0.03,,,
7145312,100.00,99.95,0.03,,,
7159352,100.00,99.95,0.03,,,
7180360,100.00,99.95,0.03,,,
7194392,100.00,99.95,0.03,,,
7219856,100.00,99.95,0.03,,,
7254280,100.00,99.95,0.03,,,
7293664,100.00,99.95,0.03,,,
7316744,100.00,99.95,0.03,,,
7346896,100.00,99.95,0.03,,,
7362936,100.00,99.95,0.03,,,
7391164,100.00,99.95,0.03,,,
7406824,100.00,99.95,0.03,,,
7429052,100.00,99.95,0.03,,,
7442708,100.00,99.95,0.03,,,
7466096,100.00,99.95,0.03,,,
7478900,100.00,99.95,0.03,,,
7498284,100.00,99.95,0.03,,,
7512516,100.00,99.95,0.03,,,
7536672,100.00,99.95,0.03,,,
7552516,100.00,99.95,0.03,,,
7571900,100.00,99.95,0.03,,,
7586324,100.00,99.95,0.03,,,
7607596,100.00,99.95,0.03,,,
7626212,100.00,99.95,0.03,,,
7647600,100.00,99.95,0.03,,,
